販売年,品名,産地,数量（Kg）,金額（円）,平均単価（円/Kg）
2015,その他塩干加工品,高知,10,"14,364","1,436"
2015,その他塩干加工品,佐賀,2,"51,840","25,920"
2016,塩さけ,埼玉,270,"384,912","1,426"
2016,塩さけ,福井,"12,180","10,022,886",823
2016,塩さけ,島根,10,"12,960","1,296"
2016,塩さけ,愛媛,24,"15,552",648
2016,塩さば,埼玉,"4,340","982,657",226
2016,塩さば,岐阜,965,"1,040,148","1,078"
2016,塩さば,鳥取,"25,527","16,823,612",659
2016,塩ます,青森,"8,365","5,468,040",654
2016,塩ます,富山,160,"172,800","1,080"
2016,塩ます,福井,235,"275,648","1,173"
2016,塩くらげ,愛知,110,"114,210","1,038"
2016,塩くらげ,大阪,475,"344,412",725
2016,塩くじら,大阪,70,"302,400","4,320"
2016,塩くじら,山口,30,"46,656","1,555"
2016,しおから,神奈川,"6,220","5,978,699",961
2016,しおから,愛知,330,"188,435",571
2016,しおから,大阪,10,"9,720",972
2016,しおから,鳥取,10,"11,923","1,192"
2016,塩だら,東京,160,"81,648",510
2016,塩だら,福井,496,"926,424","1,868"
2016,塩だら,岐阜,200,"53,222",266
2016,塩にしん,北海道,20,"11,880",594
2016,塩にしん,山口,30,"26,730",891
2016,塩かれい,神奈川,20,"14,580",729
2016,塩するめ,福島,"6,573","5,505,192",838
2016,塩するめ,大阪,210,"158,760",756
2016,塩するめ,島根,"4,300","3,408,758",793
2016,すき身,東京,532,"846,115","1,590"
2016,すき身,石川,10,"12,528","1,253"
2016,開きあじ,神奈川,"3,045","1,737,797",571
2016,開きあじ,愛媛,40,"48,307","1,208"
2016,開きさば,東京,225,"217,329",966
2016,開きさば,神奈川,350,"224,100",640
2016,開きさば,愛知,53,"75,260","1,420"
2016,開きさば,山口,64,"65,880","1,029"
2016,丸干いわし,三重,170,"134,460",791
2016,丸干いわし,山口,20,"13,824",691
2016,丸干あじ,東京,9,"13,608","1,512"
2016,干はたはた,福島,"1,100","777,600",707
2016,干はたはた,千葉,525,"119,070",227
2016,干はたはた,山口,70,"34,776",497
2016,丸干いか,新潟,236,"285,012","1,208"
2016,煮干いわし,埼玉,11,"7,128",648
2016,煮干いわし,静岡,20,"24,840","1,242"
2016,煮干いわし,愛知,10,"32,400","3,240"
2016,煮干いわし,三重,598,"457,099",764
2016,煮干いわし,大阪,510,"725,674","1,423"
2016,煮干いわし,山口,81,"52,358",646
2016,たいはくちりめん,福島,"2,064","3,485,808","1,689"
2016,たいはくちりめん,福井,230,"303,912","1,321"
2016,たいはくちりめん,愛媛,"8,295","10,782,103","1,300"
2016,たいはくちりめん,高知,324,"314,280",970
2016,たづくり,東京,"1,694","3,539,214","2,089"
2016,たづくり,石川,133,"189,972","1,428"
2016,たづくり,岐阜,16,"41,472","2,592"
2016,たづくり,愛知,565,"1,112,940","1,970"
2016,たづくり,三重,153,"280,908","1,836"
2016,身欠にしん,東京,"1,778","2,067,660","1,163"
2016,身欠にしん,山口,63,"62,532",993
2016,干するめ,青森,817,"1,653,626","2,024"
2016,干するめ,福井,110,"142,560","1,296"
2016,干するめ,愛知,30,"207,360","6,912"
2016,干するめ,愛媛,100,"369,468","3,695"
2016,桜干にしん,千葉,10,"19,440","1,944"
2016,桜干にしん,静岡,360,"267,408",743
2016,その他桜干,岩手,10,"7,938",794
2016,その他桜干,埼玉,110,"104,814",953
2016,その他桜干,東京,288,"427,680","1,485"
2016,その他桜干,福井,844,"1,405,728","1,666"
2016,その他桜干,岐阜,5,"6,156","1,231"
2016,その他桜干,静岡,"29,540","31,343,976","1,061"
2016,その他桜干,愛知,"1,294","1,283,710",992
2016,その他桜干,愛媛,113,"171,709","1,520"
2016,ぬか漬いわし,石川,10,"5,713",571
2016,みそ漬品,埼玉,20,"21,578","1,079"
2016,みそ漬品,福井,"1,340","3,445,686","2,571"
2016,みそ漬品,岐阜,70,"77,760","1,111"
2016,みそ漬品,静岡,20,"21,600","1,080"
2016,みそ漬品,愛知,45,"40,932",910
2016,みそ漬品,鳥取,10,"13,824","1,382"
2016,かす漬たら,愛知,19,"34,906","1,837"
2016,その他魚介漬物,埼玉,910,"771,117",847
2016,その他魚介漬物,岐阜,"1,115","889,326",798
2016,うに製品,神奈川,"3,151","2,327,914",739
2016,うに製品,香川,60,"81,648","1,361"
2016,いくら,福井,"5,443","26,792,651","4,922"
2016,いくら,京都,150,"988,200","6,588"
2016,いくら,大阪,"1,485","6,949,746","4,680"
2016,いくら,宮崎,1,"14,904","14,904"
2016,すけこ,青森,40,"57,240","1,431"
2016,すけこ,富山,588,"1,835,136","3,121"
2016,すけこ,大阪,"18,236","32,705,411","1,793"
2016,すけこ,島根,5,"2,592",518
2016,すけこ,愛媛,10,"14,040","1,404"
2016,すじこ,青森,"4,322","11,644,128","2,694"
2016,塩かずのこ,青森,"14,022","30,642,350","2,185"
2016,塩かずのこ,富山,25,"62,986","2,519"
2016,塩かずのこ,静岡,10,"56,160","5,616"
2016,塩かずのこ,岡山,20,"139,860","6,993"
2016,かまぼこ,愛知,708,"563,652",796
2016,かまぼこ,鳥取,"2,295","2,827,656","1,232"
2016,かまぼこ,香川,"5,508","1,998,083",363
2016,かまぼこ,長崎,"1,380","1,389,732","1,007"
2016,ちくわ,青森,80,"40,565",507
2016,ちくわ,鳥取,380,"573,588","1,509"
2016,ちくわ,長崎,50,"169,829","3,397"
2016,こんぶ,愛知,15,"31,752","2,117"
2016,わかめ,大阪,6,"10,368","1,728"
2016,わかめ,愛媛,50,"190,296","3,806"
2016,わかめ,福岡,100,"77,760",778
2016,ハムソーセージ,和歌山,0,0,0
2016,すだこ,福島,796,"1,890,778","2,375"
2016,すだこ,東京,"5,670","10,532,160","1,858"
2016,魚介つくだに,北海道,"4,860","536,544",110
2016,魚介つくだに,埼玉,28,"8,154",291
2016,魚介つくだに,千葉,20,"30,240","1,512"
2016,魚介つくだに,福井,16,"11,556",722
2016,魚介つくだに,静岡,153,"144,828",947
2016,魚介つくだに,三重,905,"562,032",621
2016,魚介つくだに,山口,756,"543,513",719
2016,その他塩干加工品,埼玉,"2,787","2,127,849",763
2017,塩さけ,福井,"2,846","2,641,624",928
2017,塩ます,青森,"4,563","2,171,638",476
2017,塩ます,福井,55,"74,250","1,350"
2017,塩くらげ,千葉,"-2,820","-350,650",124
2017,塩くらげ,大阪,210,"125,280",597
2017,塩くじら,新潟,45,"194,400","4,320"
2017,塩くじら,山口,35,"26,352",753
2017,しおから,大阪,46,"71,625","1,557"
2017,しおから,愛媛,2,"1,166",583
2017,塩だら,福井,586,"1,077,300","1,838"
2017,塩するめ,青森,226,"461,376","2,041"
2017,塩するめ,福島,8,"4,320",540
2017,塩するめ,島根,"1,710","1,769,688","1,035"
2017,すき身,東京,840,"1,490,832","1,775"
2017,すき身,石川,160,"202,262","1,264"
2017,開きたら,東京,5,"3,024",605
2017,開きあじ,神奈川,"1,435","835,326",582
2017,開きあじ,愛媛,21,"32,270","1,537"
2017,開きさば,山口,340,"320,783",943
2017,丸干いわし,三重,"1,015","695,217",685
2017,丸干いわし,愛媛,675,"661,803",980
2017,丸干あじ,東京,42,"69,012","1,643"
2017,干はたはた,大阪,"2,104","1,917,302",911
2017,煮干いわし,東京,603,"431,239",715
2017,煮干いわし,石川,40,"54,324","1,358"
2017,煮干いわし,三重,553,"464,422",840
2017,煮干いわし,大阪,306,"378,518","1,237"
2017,煮干いわし,山口,210,"158,760",756
2017,たいはくちりめん,福島,"19,695","32,710,716","1,661"
2017,たいはくちりめん,福井,600,"1,172,448","1,954"
2017,たいはくちりめん,香川,"1,990","3,068,280","1,542"
2017,たいはくちりめん,愛媛,"7,092","9,068,673","1,279"
2017,たいはくちりめん,高知,20,"28,080","1,404"
2017,たづくり,東京,41,"59,616","1,454"
2017,たづくり,三重,18,"30,132","1,674"
2017,身欠にしん,東京,350,"175,932",503
2017,身欠にしん,大阪,130,"50,544",389
2017,身欠にしん,山口,220,"153,241",697
2017,干するめ,青森,"1,695","3,910,193","2,307"
2017,干するめ,石川,90,"202,500","2,250"
2017,干するめ,福井,180,"670,680","3,726"
2017,干するめ,愛媛,40,"177,120","4,428"
2017,桜干いわし,石川,30,"67,068","2,236"
2017,桜干いわし,山口,"1,310","1,368,111","1,044"
2017,桜干にしん,千葉,6,"19,440","3,240"
2017,桜干にしん,静岡,350,"257,904",737
2017,その他桜干,埼玉,600,"286,556",478
2017,その他桜干,東京,415,"416,961","1,005"
2017,その他桜干,福井,"1,531","872,680",570
2017,その他桜干,愛知,664,"795,798","1,198"
2017,その他桜干,島根,"17,412","31,742,623","1,823"
2017,その他桜干,愛媛,182,"296,838","1,631"
2017,その他桜干,福岡,"9,240","10,517,271","1,138"
2017,その他桜干,大分,10,"12,830","1,283"
2017,ぬか漬いわし,石川,20,"4,968",248
2017,ぬか漬にしん,新潟,85,"69,093",813
2017,みそ漬品,石川,50,"103,680","2,074"
2017,みそ漬品,福井,554,"1,552,673","2,803"
2017,かす漬たら,愛知,60,"96,941","1,616"
2017,その他魚介漬物,鳥取,30,"27,810",927
2017,うに製品,神奈川,"3,095","2,347,291",758
2017,うに製品,香川,30,"40,824","1,361"
2017,いくら,青森,"4,180","29,401,034","7,034"
2017,いくら,福井,"7,629","50,169,391","6,576"
2017,いくら,宮崎,1,"11,664","11,664"
2017,すけこ,青森,60,"113,940","1,899"
2017,すけこ,新潟,4,"4,665","1,166"
2017,すけこ,富山,679,"1,018,105","1,499"
2017,すけこ,山口,669,"1,224,259","1,830"
2017,すじこ,青森,"4,120","12,146,058","2,948"
2017,すじこ,富山,12,"34,992","2,916"
2017,塩かずのこ,青森,"13,222","29,538,149","2,234"
2017,塩かずのこ,静岡,10,"57,240","5,724"
2017,塩かずのこ,岡山,30,"142,020","4,734"
2017,かまぼこ,福井,"1,500","939,600",626
2017,かまぼこ,愛知,"1,138","812,808",714
2017,かまぼこ,鳥取,"1,265","1,445,094","1,142"
2017,かまぼこ,香川,"5,235","1,891,381",361
2017,かまぼこ,長崎,100,"88,828",888
2017,ちくわ,鳥取,50,"64,476","1,290"
2017,わかめ,神奈川,36,"19,830",551
2017,わかめ,愛知,"10,252","6,131,835",598
2017,わかめ,大阪,238,"165,564",696
2017,ハムソーセージ,静岡,6,"16,719","2,787"
2017,すだこ,福島,80,"163,080","2,039"
2017,すだこ,東京,"5,790","10,745,568","1,856"
2017,魚介つくだに,北海道,5,"1,404",281
2017,魚介つくだに,千葉,50,"65,664","1,313"
2017,魚介つくだに,三重,840,"686,923",818
2017,魚介つくだに,山口,646,"353,000",546
2017,魚介つくだに,香川,100,"155,520","1,555"
2018,塩さけ,埼玉,400,"559,872","1,400"
2018,塩さけ,富山,475,"604,950","1,274"
2018,塩さけ,福井,20,"33,696","1,685"
2018,塩さば,神奈川,130,"73,494",565
2018,塩さば,岐阜,891,"568,512",638
2018,塩さば,鳥取,"17,840","11,764,801",659
2018,塩さば,鹿児島,114,"156,168","1,370"
2018,塩ます,青森,"2,453","1,573,236",641
2018,塩ます,新潟,240,"143,748",599
2018,塩ます,福井,20,"27,000","1,350"
2018,塩くらげ,大阪,150,"83,376",556
2018,塩くじら,新潟,5,"19,008","3,802"
2018,しおから,神奈川,"6,672","5,761,002",863
2018,しおから,愛知,60,"30,327",505
2018,しおから,大阪,367,"237,340",647
2018,塩だら,青森,18,"12,636",702
2018,塩だら,福井,578,"903,960","1,564"
2018,塩かれい,大阪,10,"12,150","1,215"
2018,塩かれい,山口,44,"86,281","1,961"
2018,塩するめ,青森,30,"38,880","1,296"
2018,塩するめ,島根,"2,710","2,491,841",919
2018,すき身,東京,553,"979,398","1,771"
2018,開きあじ,宮城,20,"7,776",389
2018,開きあじ,神奈川,630,"372,168",591
2018,開きあじ,愛媛,10,"10,886","1,089"
2018,開きあじ,福岡,30,"41,472","1,382"
2018,開きさば,兵庫,202,"136,080",674
2018,開きさば,鹿児島,10,"9,504",950
2018,丸干いわし,北海道,446,"248,346",557
2018,丸干いわし,三重,"7,330","4,365,660",596
2018,干はたはた,大阪,205,"514,188","2,508"
2018,丸干いか,三重,20,"12,701",635
2018,煮干いわし,東京,726,"621,486",856
2018,煮干いわし,三重,60,"42,444",707
2018,煮干いわし,大阪,376,"469,676","1,249"
2018,煮干いわし,山口,80,"69,120",864
2018,煮干いわし,愛媛,10,"14,256","1,426"
2018,たいはくちりめん,愛媛,"6,930","8,677,962","1,252"
2018,たづくり,東京,10,"7,776",778
2018,身欠にしん,富山,250,"174,962",700
2018,身欠にしん,山口,180,"175,993",978
2018,干するめ,青森,"1,135","2,048,367","1,805"
2018,干するめ,福井,"2,025","6,993,540","3,454"
2018,干するめ,愛知,10,"23,760","2,376"
2018,桜干いわし,東京,10,"17,820","1,782"
2018,桜干にしん,千葉,6,"19,440","3,240"
2018,桜干にしん,東京,92,"64,120",697
2018,桜干にしん,石川,30,"28,512",950
2018,桜干にしん,静岡,220,"166,536",757
2018,その他桜干,千葉,"1,120","954,591",852
2018,その他桜干,東京,"3,972","5,571,288","1,403"
2018,その他桜干,新潟,130,"91,476",704
2018,その他桜干,石川,"4,189","7,144,287","1,705"
2018,その他桜干,福井,"1,885","1,132,762",601
2018,その他桜干,岐阜,10,"4,212",421
2018,その他桜干,大阪,18,"19,872","1,104"
2018,その他桜干,鳥取,10,"6,912",691
2018,その他桜干,島根,"14,771","28,587,060","1,935"
2018,その他桜干,愛媛,71,"111,920","1,576"
2018,その他桜干,福岡,"8,380","9,429,851","1,125"
2018,みそ漬品,福井,787,"2,236,680","2,842"
2018,みそ漬品,静岡,10,"9,450",945
2018,みそ漬品,山口,10,"10,541","1,054"
2018,かす漬たら,愛知,15,"24,192","1,613"
2018,かす漬ふぐ,石川,8,"19,872","2,484"
2018,その他魚介漬物,埼玉,10,"13,608","1,361"
2018,うに製品,神奈川,"2,998","2,300,115",767
2018,うに製品,福岡,95,"115,560","1,216"
2018,いくら,青森,"1,404","9,787,133","6,971"
2018,いくら,鳥取,"4,788","41,368,320","8,640"
2018,すけこ,青森,40,"60,480","1,512"
2018,すけこ,千葉,30,"55,080","1,836"
2018,すけこ,新潟,132,"262,440","1,988"
2018,すけこ,富山,30,"38,880","1,296"
2018,すけこ,愛媛,120,"149,040","1,242"
2018,すじこ,青森,"3,550","12,624,736","3,556"
2018,塩かずのこ,青森,"12,999","30,562,780","2,351"
2018,塩かずのこ,岡山,60,"316,980","5,283"
2018,かまぼこ,鳥取,587,"684,720","1,166"
2018,かまぼこ,香川,"5,370","1,729,902",322
2018,かまぼこ,長崎,30,"25,834",861
2018,ちくわ,鳥取,60,"113,400","1,890"
2018,こんぶ,北海道,215,"584,528","2,719"
2018,こんぶ,愛知,89,"177,810","1,998"
2018,わかめ,愛知,"3,323","1,598,548",481
2018,わかめ,大阪,390,"258,487",663
2018,すだこ,宮城,104,"340,848","3,277"
2018,すだこ,東京,"5,770","12,325,500","2,136"
2018,すだこ,福井,75,"206,550","2,754"
2018,魚介つくだに,千葉,240,"309,744","1,291"
2018,魚介つくだに,三重,264,"226,800",859
2018,魚介つくだに,山口,368,"252,171",685
2018,魚介つくだに,香川,120,"186,624","1,555"
2018,その他塩干加工品,埼玉,"2,151","1,055,182",491
2018,その他塩干加工品,宮崎,10,"11,988","1,199"
2019,塩さけ,青森,"1,070","997,651",932
2019,塩さけ,宮城,"4,081","4,451,759","1,091"
2019,塩さけ,富山,59,"58,968",999
2019,塩さば,新潟,"6,065","5,115,264",843
2019,塩さば,岐阜,265,"190,080",717
2019,塩さば,鳥取,"8,585","5,831,869",679
2019,塩さば,鹿児島,586,"907,265","1,548"
2019,塩ます,青森,"6,114","3,645,756",596
2019,塩ます,新潟,"1,758","1,135,404",646
2019,塩ます,富山,171,"216,076","1,264"
2019,塩くらげ,大阪,160,"103,356",646
2019,塩くじら,埼玉,1,"2,430","2,430"
2019,塩くじら,新潟,30,"129,600","4,320"
2019,しおから,神奈川,"6,389","5,373,079",841
2019,しおから,大阪,100,"56,117",561
2019,塩だら,福井,150,"171,072","1,140"
2019,塩かれい,東京,12,"4,536",378
2019,塩するめ,福井,30,"34,992","1,166"
2019,塩するめ,島根,"1,590","1,551,415",976
2019,すき身,東京,168,"317,520","1,890"
2019,すき身,石川,10,"14,342","1,434"
2019,開きたら,宮城,9,"17,982","1,998"
2019,開きあじ,神奈川,190,"118,196",622
2019,開きあじ,新潟,10,"3,888",389
2019,開きさば,神奈川,110,"68,429",622
2019,開きさば,三重,30,"16,913",564
2019,開きさば,山口,10,"9,720",972
2019,丸干いわし,北海道,300,"175,284",584
2019,丸干いわし,岩手,10,"3,780",378
2019,丸干いわし,東京,"2,910","1,451,395",499
2019,丸干いわし,三重,"2,942","1,717,893",584
2019,丸干いわし,大阪,62,"57,866",933
2019,丸干いわし,兵庫,50,"48,384",968
2019,丸干あじ,大阪,80,"24,840",311
2019,丸干あじ,大分,25,"14,256",570
2019,煮干いわし,東京,565,"454,005",804
2019,煮干いわし,愛知,8,"2,430",304
2019,煮干いわし,大阪,162,"273,456","1,688"
2019,たいはくちりめん,岡山,25,"133,650","5,346"
2019,たいはくちりめん,徳島,50,"108,000","2,160"
2019,たいはくちりめん,愛媛,"4,950","6,368,945","1,287"
2019,たづくり,東京,20,"16,416",821
2019,ぼうたら,兵庫,10,"55,080","5,508"
2019,身欠にしん,富山,270,"188,959",700
2019,身欠にしん,山口,585,"413,728",707
2019,干するめ,青森,"1,215","1,769,678","1,457"
2019,干するめ,愛知,400,"826,632","2,067"
2019,桜干いわし,北海道,30,"12,960",432
2019,桜干いわし,新潟,10,"4,860",486
2019,桜干にしん,千葉,5,"19,440","3,888"
2019,桜干にしん,石川,50,"47,520",950
2019,桜干にしん,静岡,560,"423,360",756
2019,その他桜干,千葉,"8,265","5,986,416",724
2019,その他桜干,東京,"6,047","8,518,068","1,409"
2019,その他桜干,福井,"1,570","1,802,880","1,148"
2019,その他桜干,静岡,"30,608","35,314,205","1,154"
2019,その他桜干,愛知,30,"44,226","1,474"
2019,その他桜干,愛媛,32,"64,152","2,005"
2019,その他桜干,福岡,"6,290","7,516,444","1,195"
2019,その他桜干,鹿児島,62,"115,506","1,863"
2019,ぬか漬ふぐ,石川,54,"76,896","1,424"
2019,みそ漬品,福井,"1,054","2,694,600","2,557"
2019,かす漬たら,愛知,15,"25,402","1,693"
2019,かす漬ふぐ,石川,20,"33,264","1,663"
